name,image
테라빌정(테노포비르디소프록실푸마르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154359122025900050
칸타플러스정16/12.5mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154359243940900001
바로본에프정(빌베리건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154359243940900007
에이바스타정10/160밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150902426005000029
에이바스타정5/160밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150902426005000035
에이바스타정5/80밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150902426005000041
알코타민정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150903241909900040
포타리온정(베포타스틴베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MmDRFbuPwa
아나탄정16밀리그램(칸데사르탄실렉세틸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314300020
에스페질정10밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314300038
씬지록신정50마이크로그램(레보티록신나트륨수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314300050
엑센정(오플록사신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314300062
베포타틴정(베포타스틴베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314300068
로타칸정20/32밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314400001
엑스프람정5밀리그램(에스시탈로프람옥살산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314400007
에스암핀정(에스암로디핀베실산염2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314400019
마그네비정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314400025
히스티온정10mg(베포타스틴베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314400031
휴온스아목시크라정625밀리그램(아목시실린수화물·묽은클라불란산칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314400037
휴세틸정100밀리그램(세프포독심프록세틸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314400043
이지콜씨플러스캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314400049
셀페리나정10밀리그램(솔리페나신숙신산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MqZwWgMQrU
펠로디온지속정5밀리그램(펠로디핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314400061
포스리온정10밀리그램(베포타스틴베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MksuF0DVXD
디노겐정(칼리디노게나제),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MksuF0DVaf
광동아토르바스타틴정20밀리그램(아토르바스타틴칼슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314400091
휴맥톤정80밀리그램(은행엽건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314400097
휴맥톤정40밀리그램(은행엽건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456099314400103
아세틴캡슐(아세틸시스테인),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150903241909900088
타미오캡슐75mg(오셀타미비르인산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150885962952100033
베타스틴정10밀리그램(베포타스틴베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150903246627300034
삼성탐스로신서방정(탐스로신염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150903246627300118
삼성콜린연질캡슐(콜린알포세레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150903246627300124
유한메트포르민서방정500mg(메트포르민염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150903246627300148
셀로디핀정(암로디핀베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150902426005000053
버티미정(디멘히드리네이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150903241909900010
트립탈정150밀리그램(옥스카르바제핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150903241909900016
트립탈정600밀리그램(옥스카르바제핀),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150903241909900022
에빅시아정10밀리그램(메만틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151922356075000083
징코에프정80mg(은행엽건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150903241909900070
타미포스캡슐75밀리그램(오셀타미비르인산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151646286800100038
타미포스캡슐30밀리그램(오셀타미비르인산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151646286800100044
타미포스캡슐45밀리그램(오셀타미비르인산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151646286800100050
센리카정150밀리그램(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151646286800100056
벤포벨브이정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUF7l
아르틴정10밀리그램(아토르바스타틴칼슘수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NNuh6mJpSl
토피메인정25밀리그램(토피라메이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152483056345000163
텔미트렌플러스정80/25밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152484364307100009
테오라캡슐(테오브로민),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152484364307100045
카노아정(콜린알포세레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MfSEl6hMD8
로수탄메트정500/10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599013847800009
로수탄메트정750/10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599013847800015
제이로바에스정(펠라고니움시도이데스11%에탄올건조엑스(5.5~6.6→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599013847800030
클로커버정(클로피도그렐황산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599013847800039
니자로틴정150mg(니자티딘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599013847800121
라니킴정(라니티딘염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXGIZYt1_M
베시칼린정10mg(솔리페나신숙신산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154599010898800066
베시칼린정5mg(솔리페나신숙신산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150012116978100165
옥시크로린정400밀리그램(히드록시클로로퀸황산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150065049949800030
논플라그정100밀리그램(사르포그렐레이트염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152795410353100109
영비원정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154246922660700037
로스바탄정5밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150012116978100171
로스바탄정10밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150012116978100177
로스바탄정20밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjoj
베시보정(베시포비르디피복실말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mcb1OgUCpE
벤즈날정(트리메부틴말레산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150185125773800194
유비백정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700000
이부쎈에프정(이부프로펜아르기닌),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700006
헤모나민정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700012
센시락정(센텔라정량추출물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700018
클래리마신정(클래리트로마이신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700024
레이본정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700030
티비올정(티볼론),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700078
엑시렌정(애엽95%에탄올연조엑스(20->1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700084
동광로수바스타틴칼슘정5mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700090
한시움정40mg(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700150
한시움정20mg(에스오메프라졸마그네슘삼수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700156
라로본플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151646291293200007
로스텔정40/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151646291293200055
스테노스정(리마프로스트알파덱스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/149964716217000120
베시큐정5밀리그램(솔리페나신숙신산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151646286800000099
베시큐정10밀리그램(솔리페나신숙신산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151646286800000105
에르페정(아시클로버),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151620370213300149
피나롤정(피나스테리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151620370213300155
에스텐션정2.5밀리그램(에스암로디핀베실산염2.5수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150185125773800188
코엔드에프캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700036
디멘리스캡슐3.0밀리그램(리바스티그민타르타르산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700042
안티콘정(티로프라미드염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700048
프레캅캡슐150밀리그램(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXf6oqKsec
프레캅캡슐75밀리그램(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O0bxj5Fjjx
모업캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700066
슈가메트서방정5/1000밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NOwp2F66va
오셀타원캡슐30mg(오셀타미비르인산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700102
오셀타원캡슐45mg(오셀타미비르인산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700108
오셀타원캡슐75mg(오셀타미비르인산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700114
리리베아캡슐150mg(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700138
리리베아캡슐75mg(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700144
레어스트정10밀리그램(몬테루카스트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152769488643000003
프레빈캡슐75밀리그램(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150402120229800122
애니티딘캡슐150밀리그램(니자티딘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700174
아이렉손정25mg(날트렉손염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151620365654000190
베스칸정5밀리그램(솔리페나신숙신산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700186
라사로틴정100밀리그램(라코사미드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186122556700198
슈바젯정10/20밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150470345187400045
슈바젯정10/10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150470345187400051
슈바젯정10/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150470345187400057
트윈하트정80/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150470345187400111
트윈하트정40/10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150470345187400117
트윈하트정40/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150470345187400123
동화플루엔캡슐75밀리그램(오셀타미비르인산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150471242485800040
레리카캡슐150밀리그램(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150471242485800070
레리카캡슐75밀리그램(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150471242485800076
투탑스플러스정80/5/12.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151646286800100014
투탑스플러스정80/10/12.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151646286800100020
투탑스플러스정40/5/12.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151646286800100026
에록시펜정(라록시펜염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151620370213300005
센실라정(센텔라정량추출물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151248846383000011
케이멘틴정625밀리그램(아목시실린·클라불란산칼륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150471242485800175
신풍플루캡슐75밀리그램(오셀타미비르인산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150471247127400035
신풍플루캡슐45밀리그램(오셀타미비르인산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150471247127400041
신풍플루캡슐30밀리그램(오셀타미비르인산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150471247127400047
오디플루캡슐75밀리그램(오셀타미비르인산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151395725501600035
아칸데정8밀리그램(칸데사르탄실렉세틸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150471247127400083
아칸데정16밀리그램(칸데사르탄실렉세틸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150471247127400089
에코리자정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456204440200012
뉴라일라정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154596857186900170
올로피딘정5밀리그램(올로파타딘염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154596857186900176
뉴스토정20mg(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154596857186900182
라사로틴정50밀리그램(라코사미드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186126813300004
유턴정24mg(베타히스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150298445842700018
유턴정16mg(베타히스틴염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150298445842700024
아이클루시그정15밀리그램(포나티닙염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mp3yEn25Be
아이클루시그정45밀리그램(포나티닙염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186126813300016
우리들세프라딘수화물캡슐500mg(수출명:수라딘캡슐500mg|파시딘캡슐500mg),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186126813300022
크레스티브정10/20mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186126813300028
크레스티브정10/10mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186126813300034
크레스티브정10/5mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186126813300040
아트비타정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186126813300046
타미셀바캡슐75밀리그램(오셀타미비르인산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186126813300052
가바린캡슐(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150186126813300058
포리지질연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1M_EjDf5e2S
디오본1000정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150852483214400075
디오본100정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1ODbTllnhBC
리베마린350연질캡슐(밀크시슬열매건조엑스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150852483214400087
트윈텔정40/5mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150852483214400105
트윈텔정40/10mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150852483214400111
트윈텔정80/5mg,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150852483214400117
나프딜정75밀리그램(나프토피딜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXa2J_KdNH
에이엠에스정(에스암로디핀베실산염이수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/150852483214400147
젠스트린트로키(멘톨앤페퍼민트향|페퍼민트향|레몬향|복숭아향)(플루르비프로펜),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153745742165200101
썸디정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151032841143200015
알테렌정(애엽95%에탄올연조엑스(20→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OG0K12c1l-
동성탐스로신캡슐(탐스로신염산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NcuRwKmzHk
디크라민장용정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154359122025900146
투엑스비골드정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154359122025900152
에스케이라틴정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154359243940900013
써티로벨정0.75밀리그램(에베로리무스),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609804554700079
바비본정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609807502200107
도나셉트정5밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609807502200137
도나셉트정10밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609810414600003
멜로캅캡슐7.5밀리그램(멜록시캄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609810414600009
프라펙솔서방정1.5밀리그램(프라미펙솔염산염일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609813331300139
프라펙솔서방정0.75밀리그램(프라미펙솔염산염일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609813331300145
프라펙솔서방정0.375밀리그램(프라미펙솔염산염일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O597tTUFV_
바제칼디정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609816285800059
가스모핀정(모사프리드시트르산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154609816285800065
네시나메트정12.5/850밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Nlfqs_yAHD
치옥셀정(티옥트산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NRSu9bWQB_
셀트리온오메프라졸캡슐20밀리그램(오메프라졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NlqFJEgBQK
명인이미프라민염산염정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151646291293200013
명인페르페나진정4밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151646291293200019
리카발린캡슐75밀리그램(프레가발린),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151318001317200118
트윈엑스정80/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151318001317200124
트윈엑스정40/5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151318001317200130
아라진정(베포타스틴베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1Mp3yEn25Fo
베포란정10밀리그램(베포타스틴베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456204440300001
타스온정10mg(베포타스틴베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151456204440300007
아다모연질캡슐0.5밀리그램(두타스테리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152216525755700000
티오시드정(티옥트산),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152216525755700006
덱스티오정480밀리그램(알티옥트산트로메타민염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152216525755700012
나지틴캡슐150밀리그램(니자티딘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152216525755700030
도넬정10밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152216525755700042
메딕프리정(모사프리드시트르산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152216525755800013
알츠케어정10밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152216525755800019
알츠케어정5밀리그램(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152216525755800025
메티온정(베포타스틴베실산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152216525755800031
마이렙틱엔장용정360밀리그램(미코페놀레이트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152734921040100012
마이렙틱엔장용정180밀리그램(미코페놀레이트나트륨),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152734921040100018
쎄클래신정250밀리그램(클래리트로마이신),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152976840426300033
트라디엠정5밀리그램(리나글립틴),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152734921040200059
아스틸렌정(애엽95%에탄올연조엑스(20→1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152795410353100019
레드로프정60밀리그램(레보드로프로피진),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152734921040200101
아피다몰서방캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152795406231200069
이디스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MjYkJaP2_o
이디스디정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154730760479500046
요신정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154730760479500058
하벤허브에프캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154730760479500064
큐팜엑스알서방정750밀리그램(레비티라세탐),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154730760479500070
신신피나스테리드정1밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154730760479500094
씨르텔미플러스정80/12.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154777168307600016
씨르텔미플러스정40/12.5밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154777168307600022
씨르텔미정80밀리그램(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154777200732000008
씨르텔미정40밀리그램(텔미사르탄),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154777200732000015
아이치온정(글루타티온(환원형)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154777200732000104
파인싹연질캡슐(클로닉신리시네이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154777200732000128
다비올캡슐110밀리그램(다비가트란에텍실레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MYTX0L3KIQ
다비올캡슐150밀리그램(다비가트란에텍실레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MYTX0L3KIw
시알롱기정20mg(타다라필),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MYTX0L3KN_
시알롱기정10mg(타다라필),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MYTX0L3KOU
시알롱기정5mg(타다라필),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MYTX0L3KPH
알마로정(알마게이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MYTX0L3Ki0
티디셉트정10밀리그램(도네페질염산염일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MYTX0L3KlG
티디셉트정5밀리그램(도네페질염산염일수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MYTX0L3Klm
에비스타플러스정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NhETqzLMeW
셀시고정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151032841143200051
리피페노정(페노피브레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151024204172800012
프로다트연질캡슐0.5밀리그램(두타스테리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1NXGIZYt2Fg
젠탈정,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151032841143300017
도페질정10mg(도네페질염산염수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151032841143300029
클라목실정(아목시실린:클라불란산칼륨(7:1)),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151309322085700041
크리스탈로수바스타틴정20밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151247961176200018
크리스탈로수바스타틴정10밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151247961176200024
크리스탈로수바스타틴정5밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151248841983400001
마그넘액티브연질캡슐,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151646286800100032
로스텔정80/10밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151248846383100009
글라디엠정2밀리그램(글리메피리드),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151248846383100057
에제미브정(에제티미브),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151577162254500011
이트라원정100mg(이트라코나졸고체분산체),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151577162254600095
세파포스캡슐250밀리그램(세파클러수화물),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/152130123163900075
파마블로난세린정8밀리그램,https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1MaAIzBwRb2
콜리티린정(콜린알포세레이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151577171452800061
로바스토정5밀리그램(로수바스타틴칼슘),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1O3Vwdlngu6
알마트리정500밀리그램(알마게이트),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151697289835800124
치스민캡슐(디오스민),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151697289835800148
에드파정5밀리그램(에스시탈로프람옥살산염),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151698121845600008
푸록스캡슐50밀리그램(플루코나졸),https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/151698121845600014
